charging_capacity_kW,usage_stats,cost_per_kWh,battery_capacity,state_of_charge,charger_type,renewable_energy,maintenance_frequency,latitude,longitude,priority_score
65.25339175048909,55.266226777674824,9.483899257064252,65.21011268857691,82.6269149862581,Level 1,No,Quarterly,12.02769209368839,81.23807263920875,7.39
272.85456574836365,37.21732552468971,7.1936873524758385,87.66766937339689,73.13450951852715,Level 1,Yes,Weekly,12.928128551047845,78.76767740204411,16.26
122.54384070835553,66.1667259629189,9.560393110979158,105.19981593024892,98.93332868282752,Level 2,Yes,Weekly,16.9356245597047,75.77711975688891,0.76
20.24493679718873,14.122354337314945,7.733852344551811,74.3871949957431,27.25476478930291,Level 2,No,Weekly,19.247395651994637,79.01069310656783,32.11
339.185920549284,57.08774168394763,9.029392510660703,112.83990903098261,87.49894950244214,Level 2,No,Monthly,11.787201292058976,80.93980753207144,9.36
309.325059737199,18.52703553833237,7.61728854225166,131.96018954385016,76.66226651744861,Level 2,No,Monthly,10.823464957457864,77.87144270768131,18.2
324.7132991183245,27.86430631150364,9.670690849321266,40.10903026403195,36.21787575581461,Level 1,No,Quarterly,18.81531048042006,83.47950574727416,20.78
348.21773792625237,21.87098003235832,6.94322993931431,78.70111296626519,73.41245436569686,DC Fast,No,Quarterly,19.152779789128346,76.51100159174598,14.57
60.863337226820555,18.28377798688171,7.124819262454095,73.04261186706054,10.407595641824695,Level 1,No,Quarterly,12.763793453158994,78.67129089436919,36.74
138.68470661593057,82.5710951560667,8.225605438055808,109.37042452646465,78.93334823405523,DC Fast,No,Monthly,13.772857243712398,76.24903905324203,15.64
265.38346649643194,28.570756766089033,6.786784536633512,52.482770483530814,53.23306025871026,Level 2,Yes,Quarterly,16.601879974978583,79.04832133985225,19.76
243.60721631882728,92.71237818644494,7.185930646456167,103.23261894379591,29.22901727092532,Level 2,No,Quarterly,13.299300208424748,75.39661304974271,51.03
53.86356721894927,96.99265253451908,9.80318233774205,134.07360142509344,65.57773017841801,DC Fast,Yes,Monthly,18.771587082700528,77.72549395061645,30.69
285.5415937467162,57.126046993709735,9.917713814017604,74.35710797317094,64.1619998714409,Level 2,No,Weekly,11.075787027138627,79.00735255113683,20.15
78.55420014283123,14.30011226657264,7.816907652656477,138.4320409972986,20.94862227195997,Level 1,No,Monthly,10.379822209601953,79.78165363276692,57.9
78.33616518791808,37.45482433795813,9.731501073548774,149.1112860613522,3.0397414811526136,Level 2,Yes,Quarterly,12.084862067427895,80.43696358475142,83.01
187.94104801269475,79.7732263348214,8.40688636485701,33.79196649323377,43.36225869016739,Level 2,Yes,Weekly,12.860877782049691,77.74991129789919,23.04
207.5289771945961,36.739072869707044,7.444098630558185,50.29691443803162,56.95118693444212,Level 2,Yes,Monthly,11.129265912888751,80.23041334614872,18.09
203.03017274323392,8.701721830278874,8.958395523782094,143.54936769267212,87.66052783705985,Level 2,Yes,Weekly,10.656904293406468,80.0900462156206,10.34
32.0203930892142,55.678491092818795,8.806156323012,144.58259924258027,92.82167956475944,Level 1,No,Weekly,17.556077135017983,78.16178050876208,5.88
307.11130192063314,84.51208514960348,9.961938616880566,32.70194580027861,52.88052181567664,DC Fast,No,Quarterly,11.642765659022574,83.30200330656479,19.11
92.96001490604712,79.59263871435024,7.427665505932492,21.94980504902777,75.38034837685449,Level 2,Yes,Monthly,19.13922199066304,80.45641126593566,7.83
45.33022244898146,17.512314013035322,8.852208259316074,40.943003023334896,43.93032723279969,Level 2,Yes,Quarterly,13.67999661448096,78.32269718746545,16.9
311.061827954142,67.27646144124667,6.682083142603064,149.48166183969226,74.6082156572893,Level 1,No,Monthly,16.706058097213454,84.47338512080776,23.18
334.4780243804137,22.05042634356471,6.897761135438518,43.39995015938929,20.48015249391669,Level 1,No,Monthly,12.254021147688002,83.4511241307116,27.49
301.74466604290774,21.820753455217222,6.513714312328826,85.33118887386301,37.106473480353145,Level 1,Yes,Monthly,12.403227684918669,84.82587811551801,35.79
283.3306261537073,87.40717733051852,9.998112383708856,130.29430443596644,63.42279988136148,Level 2,No,Weekly,15.747092028675754,81.9223387464542,31.92
229.3346932236576,24.966895274023017,9.307957940016172,22.652209389466826,1.815796560707883,DC Fast,No,Weekly,15.606429251459861,78.78222905506047,27.11
192.80007971319876,26.32473465180112,9.253530551567392,98.58356769359973,72.2461310338954,Level 1,Yes,Quarterly,17.687292280120815,77.80860666679013,16.77
30.44536596899355,0.06533907612995549,8.284041263508628,56.013308353051166,83.55355012681667,Level 1,Yes,Monthly,17.57813305694266,81.63317843674481,5.52
142.95862457474453,87.06690341255177,7.550234790169039,132.10353913716511,39.91416610939515,Level 1,Yes,Monthly,16.706877646636613,84.80816582495304,50.99
130.4409809543099,79.25948132091347,7.029424995619365,56.84994940433029,44.79424171771643,DC Fast,Yes,Weekly,14.491305658934909,81.26715080103848,28.91
90.91382431611417,62.7328935090678,7.496361585962623,109.27824363664816,85.1282212216531,Level 2,No,Monthly,18.906403862806172,83.81614940989839,10.16
253.19703979100473,75.02657639388423,7.815899276751987,107.6485522181616,77.56546353260335,Level 2,Yes,Quarterly,16.225784902212986,78.29103431047768,16.82
173.55650727756978,15.20485674244918,9.14708533943103,48.7941613517532,28.814948903337502,Level 2,No,Monthly,19.90198490462357,79.06953782474255,24.57
28.366175567676777,45.832359458757544,8.388816261161033,24.523895982885513,32.397610656153894,Level 1,No,Monthly,18.193698179343585,84.06275239589354,14.76
77.06412068243397,35.121938734878086,6.771192692944189,73.20244459210164,67.88782323905966,Level 2,No,Weekly,10.443098112383263,82.56866701957819,15.35
239.14056728085856,9.37765262570165,6.5631015313561925,57.59510975556306,56.31980924481612,Level 1,No,Monthly,13.205939070803177,84.81410320367905,16.35
26.645800821605064,48.61304852149241,6.858162628369221,125.16710744978212,16.222957109649695,DC Fast,Yes,Quarterly,15.718757164709517,82.74764209732243,64.09
297.922419917069,92.07396503426354,7.936745497940827,124.04734449919489,30.99299092291664,DC Fast,No,Quarterly,17.21469537871487,79.48515707218232,58.82
173.301284454891,4.005911905069448,9.766175209671564,79.4131137850413,89.99832768786541,Level 2,Yes,Quarterly,15.503364977619416,80.31068019822364,4.96
168.2053020643268,29.14609134937939,8.730908684232276,98.84658929201846,68.81744367222635,Level 1,No,Quarterly,17.86130422462182,84.00515492463137,17.89
207.34272463083116,20.754093620570345,9.306390649564303,98.55373707830027,98.59743176855194,Level 1,Yes,Weekly,12.826556527573446,80.51646736098049,0.87
288.63833807380223,23.81466536656963,8.13231108076592,127.53055929559103,76.70125299807694,Level 2,No,Monthly,11.83912051232825,77.55397374164446,17.74
121.73322276576756,90.84345518793752,7.76583129118265,75.25031383601568,94.19744321435903,DC Fast,No,Weekly,10.539166837897701,79.3561981276995,3.46
237.30565339567224,46.806905423429015,6.879401304508179,55.80806837276618,21.61885738704754,DC Fast,Yes,Quarterly,15.73313744571522,80.16315988849118,37.44
198.00618739852686,46.62994129398188,9.565765577651717,54.45453935827117,77.14848748169257,DC Fast,Yes,Monthly,16.885995206754952,75.9671983355113,10.78
93.45989455929747,76.05756424552823,9.241060101597661,89.70499630668654,2.021752014779743,DC Fast,Yes,Weekly,13.261497171193616,82.4376267425289,65.49
307.5204952243053,15.44922040049258,7.088413341592037,78.38926635518763,67.07600217115339,DC Fast,Yes,Monthly,16.135841848558766,76.09353933354973,18.71
279.0991075624248,48.72653541000508,8.292911973566913,77.2157002280417,46.92822781202414,Level 2,No,Quarterly,10.521572308533292,79.04917713368806,28.8
230.45814213044892,42.99852141210597,8.205811827724357,31.84785408166194,34.676007192006864,Level 2,No,Quarterly,10.992933462968036,83.04622441540404,19.97
297.7036051829847,59.69106905466561,8.68782043440285,113.41848628972544,86.24043522930891,Level 2,No,Monthly,17.017547722584982,79.67570361613296,10.26
303.5529703359308,99.95577032504386,9.811654128969414,47.78576943764839,85.42676926575307,DC Fast,No,Monthly,13.680697052172988,83.42015519718508,7.41
247.92704185026219,76.9448894082047,8.529200046168679,45.60397192713378,2.230170489864358,DC Fast,No,Quarterly,16.713340311030056,78.41881322056115,43.34
292.9546649272852,39.78657030174272,8.390760433725164,73.65858163606114,60.9505122449431,Level 2,Yes,Weekly,18.31721120279918,84.57636293998435,22.11
244.1150115842493,82.75530522740469,6.676130265271324,49.61118441031418,36.78322243209564,Level 2,Yes,Quarterly,18.52622437476117,77.09468431805236,30.33
238.04927011610513,17.070836331248017,6.720176166063084,95.901574750042,41.56610015004492,DC Fast,No,Monthly,11.72167645464451,75.38264144989301,35.57
216.5139823753145,3.0463686308960125,7.155713769643761,68.29023411348129,83.2040739218776,Level 1,Yes,Weekly,14.862855723513466,83.7242654299042,7.58
263.45082384517445,20.444837246427305,6.613647700921119,78.35852393706271,30.983977152767828,Level 2,No,Quarterly,17.339267236324865,82.52202715950408,34.85
55.511786852575796,34.041155611425964,9.101735134495044,89.83201180852375,94.30488106376201,DC Fast,No,Monthly,17.739805962669102,77.31983837067372,3.2
308.3047657196249,51.05807574595599,9.031656063978872,46.45961792263463,17.963382637214075,DC Fast,Yes,Monthly,17.846759807288777,84.84741607136674,38.14
305.1452347108312,61.51291405411998,6.976196820510751,40.247710972518874,66.27224233681778,Level 2,No,Monthly,12.281673343805846,80.02280129268527,13.46
10.236549062095701,91.06057172144217,9.426276152783483,134.4548473735686,67.21050670137647,Level 1,Yes,Weekly,11.925348177237733,84.51065440144163,27.71
289.0358626976669,50.98540095504577,7.041751121961392,76.38408136808474,25.21951614279182,DC Fast,No,Weekly,15.900124682736958,80.05028771386999,43.68
45.10445361570582,50.127564462572934,7.554114554490756,73.57216925223008,32.4750608967202,Level 2,Yes,Weekly,17.410857977382197,79.71874586771291,35.36
117.29159899069967,5.024300982298213,7.371419147064778,24.629579535469393,83.47984925799405,DC Fast,No,Weekly,13.191395155341933,79.49138537144465,3.83
260.2278897020627,3.491155265622381,7.803074845005668,84.73691933636113,76.18052549549525,DC Fast,No,Monthly,11.047051568624216,78.34875276132951,12.89
56.26596361690787,55.11599619163721,7.391323180614867,92.04206380943,32.909588031475955,DC Fast,Yes,Monthly,17.167463829100775,80.33701497176551,42.39
286.28845844167176,43.81786132483445,8.211328242534583,92.64931322410665,53.39565469349339,DC Fast,No,Weekly,12.996978313800046,79.52554661948568,30.36
291.2469622852097,83.91803949802986,7.925927584741399,111.91405201197496,6.168029625309545,Level 1,No,Weekly,11.663627243117219,75.36746876623555,71.43
177.61370681629268,16.067958471184518,9.952993217727643,43.072638548831534,20.874588239862923,Level 2,Yes,Monthly,11.477235283971316,77.60435233423503,27.68
2.2350551008917527,2.49716621170496,6.6957422254487895,52.789007449980446,48.58205588603991,Level 2,Yes,Quarterly,13.149095475267163,77.13122800105559,16.83
100.46334661121948,44.903876793012586,6.99763481735573,125.39496047995365,8.59737352792116,Level 2,Yes,Quarterly,15.926780659137455,83.67435602321066,69.26
215.92442143150978,23.74785567522575,6.684890628680109,143.13218018964122,84.33323548919375,Level 2,No,Monthly,13.584022386938166,80.98869977226842,12.84
343.4151623095982,4.961437333883745,8.690444182438316,37.67125715775168,71.80062101076479,Level 2,Yes,Weekly,10.206618515934316,82.63683100449728,10.05
221.13473445583392,72.4598286847629,6.690782470948019,84.69444208567836,94.36336706484948,Level 1,Yes,Weekly,10.96908434677811,84.5682603774928,3.54
90.93125337245593,11.159299995724748,9.427539080816432,47.84291285614629,69.34669059640271,DC Fast,Yes,Monthly,12.90503247198619,81.4403927252641,11.22
221.90199608486398,60.83195000077717,8.291785207386747,27.809511886147718,94.04013722621856,DC Fast,No,Quarterly,16.597044821470917,84.82609991404745,1.96
188.9948829005494,28.104975016688915,8.344526686035367,62.315433956397605,55.4512555690965,Level 2,Yes,Monthly,10.985150734685337,78.11764051652129,20.57
272.94588830290024,17.3496050355022,8.46558077699268,38.67939127394766,60.02186110619694,DC Fast,No,Monthly,15.606568535006819,76.86267182312893,13.69
37.44322358943544,37.97515229193175,7.097847972071738,112.29129954645201,97.69710546262608,DC Fast,No,Monthly,11.198858708240042,79.03309887992911,1.54
266.3597658757098,80.14457762229537,7.191916060900707,89.38430377728778,64.21291468642603,DC Fast,Yes,Weekly,12.116153273493815,79.70799414935809,25.49
189.44330253663858,39.20935769045727,7.615860630055517,38.69848122874042,3.07865688607466,Level 2,No,Weekly,11.721885275557627,83.95361542852585,33.34
337.04720135064815,75.07696492110557,8.57723745537648,21.201406492716867,72.38027766305233,Level 2,No,Weekly,10.672286355708104,80.59940439036676,9.5
119.65525811354013,12.548629679915068,7.235412215790751,125.06041637314765,90.54686921374156,Level 1,No,Quarterly,16.7132981738659,77.92180999418017,6.29
221.41766259688185,77.27714196650791,6.907161044966414,42.90527280135218,79.55802497943266,Level 2,No,Monthly,14.634035473860346,82.4263428286752,8.48
326.2098369285061,23.693332490664865,9.895409102464512,98.80816348869958,58.38332726254226,Level 1,No,Monthly,18.310534408973382,80.05831937139071,25.47
35.87840479673774,67.73931298888728,6.57693635183368,63.79984869997693,67.13035130935164,Level 2,Yes,Quarterly,10.98890839982317,76.6213194527517,15.75
328.0299705327579,56.57815548409963,9.309440918676076,96.11317198095463,99.01917892516717,DC Fast,Yes,Weekly,11.447329333380722,80.76819787591252,0.71
240.76000280528467,92.91447172116874,9.258123023512578,61.034971507702124,9.066208850933833,Level 1,Yes,Monthly,13.064577313504506,84.11394536807283,48.93
23.742970686810168,38.732251797531404,7.540249398457836,31.302142889993043,66.72448286332396,Level 1,No,Quarterly,17.65865986938808,83.4262261747582,7.65
105.33724843138569,6.616518883444044,6.974693156025597,48.983501112507966,28.339769457059383,Level 1,Yes,Weekly,13.057588231556988,80.86809972635331,24.25
247.86023102584855,1.9155485551252904,7.009700263468982,44.447613642279826,64.00903965861701,Level 2,No,Weekly,14.084187074986925,78.77083173884988,11.97
23.572710514070096,82.6858560972753,8.941010660330173,75.64251581715371,60.762357588393876,Level 1,No,Monthly,13.016035662971646,75.86978751064211,20.18
203.75966106169565,52.473563766143215,8.749823068801607,105.57689184540045,15.345683210816208,Level 2,No,Weekly,10.8022429180103,79.69648923331624,58.14
121.05906993353486,77.52440518349492,9.239609859879854,54.294789743026485,20.674664574023915,Level 1,No,Quarterly,19.394336228961876,82.5207943752958,33.06
217.320431218617,23.44256000115147,9.781184103396866,21.569091589080333,62.16295780432135,Level 2,Yes,Weekly,15.485389920711889,78.6027371973301,10.44
16.009711834379498,34.50837455132337,8.921745771433072,87.4618573544184,12.822994730377413,Level 1,No,Monthly,17.87833188185497,77.35446825551665,43.74
305.0378821533317,3.010387221131894,7.045480377930052,98.74873361666637,26.518087513032285,DC Fast,Yes,Quarterly,16.58357092185296,84.31379719270953,46.88
340.72113921208893,96.14923245741122,7.352049158678938,145.17316422023526,83.52455477380025,DC Fast,Yes,Weekly,15.14254279061975,83.21555700457992,16.79
339.107249349992,66.78679067008134,9.447678058055901,96.6312044021221,32.70915060016386,Level 1,No,Weekly,10.896782566593801,81.38275619420145,45.41
262.37814111002365,93.32050877593062,7.23257126541973,81.25243271915843,48.80601562696629,Level 2,Yes,Weekly,16.427335452703044,76.3678334392052,34.33
45.53018404572119,26.549640742907233,6.753828109340685,94.5422113667015,94.11403351458402,Level 2,Yes,Quarterly,11.553703559368321,76.44908840406173,3.36
265.3921185751579,61.146361122566084,8.961480189147878,140.62708188206352,22.71490888369463,Level 2,Yes,Weekly,14.143831693562767,76.03219591455779,70.43
8.605420760580529,67.84999682926379,7.9088422442154975,127.68915892821401,38.96260173580104,DC Fast,No,Monthly,16.291131434804303,81.16296666892742,47.6
7.743243035149039,31.754970025758844,9.720140183910662,61.98723533729504,60.64577755435457,DC Fast,No,Quarterly,17.822290004721232,76.15562796473336,15.89
113.26357670233944,84.81092350156301,8.775892748827815,50.84306727542784,75.53389295039722,DC Fast,No,Quarterly,16.850451757086198,83.42627198862633,10.98
171.02511664163302,94.71614629002478,6.816466422270812,54.14236960758957,90.16533867127052,Level 2,Yes,Weekly,16.71533529054629,84.92965001819323,5.13
269.6425962327276,88.48551176960044,9.817497985387813,85.57473516297769,91.54729875735151,Level 2,Yes,Quarterly,11.490422091752075,78.66348184708666,5.63
239.15338181227682,73.90669759393725,7.4049504227408605,116.72642865971511,77.6640074372623,Level 2,No,Monthly,13.461285400715878,79.53669846967098,17.16
156.0659472318619,27.746467972495402,7.680243716422,85.41849693378508,22.833083659331045,Level 1,No,Quarterly,10.42912272660194,82.1166717698568,38.93
95.76933319858306,28.161604210563173,7.907911447892397,28.813531457654637,2.4809330042565803,Level 1,Yes,Monthly,17.194768931764646,84.37153006325767,25.32
348.9935750551989,96.3360320446038,6.679285037415096,114.06549105719752,38.37739303556238,Level 1,No,Weekly,19.525859813174193,83.94093773556385,49.43
149.16345578259052,1.0284495935692028,8.237803977807117,124.77611672722401,14.154885098782334,DC Fast,No,Quarterly,12.641103901790757,75.57591828749848,59.62
157.98545851538643,71.60499732421445,6.931614718763523,57.634722465563556,71.0387647438298,DC Fast,Yes,Monthly,10.876967091623094,76.69071802556765,14.86
57.26833741708421,70.62461625552622,7.903396143409231,106.33634610683555,66.11305868257168,Level 2,Yes,Weekly,14.755700767536535,82.54597198557792,24.14
278.1833420624753,62.26895409497975,7.727484257972295,75.45694713707114,4.397164162145484,Level 1,No,Monthly,18.566982231275688,81.88893108032447,51.91
242.78877902352102,99.01088460868658,9.204940291992761,135.58551624456757,83.65937791309511,Level 2,No,Quarterly,15.519741952717798,76.33218594040123,14.46
77.26936447606614,31.187943576372522,9.311096790714558,129.87932256089618,24.874326629118226,Level 1,No,Quarterly,10.467771501901133,80.02064582001567,52.94
28.833365965544942,33.997186379324816,7.036945088361808,88.3061597802535,43.22270754910422,Level 1,No,Monthly,19.74272240527946,82.80814631085296,28.85
238.17475572614958,7.893940294655555,7.782929155827292,109.89572095576727,66.79337354557424,Level 2,Yes,Weekly,18.286499099626006,77.18780682262694,22.68
229.07892499839733,44.27981365437375,7.806736063611411,134.83546113287352,42.94187868522533,Level 2,No,Weekly,11.315940770515102,83.71287635734666,46.88
95.64083444937326,26.10485262348481,7.029936553776298,84.44321131017581,44.12878027999434,Level 1,No,Weekly,19.21797756503509,75.52971774820368,28.14
332.80224678764364,34.338670217764424,9.294587267679166,60.722596263546855,6.5627995335740374,Level 1,Yes,Weekly,14.506882886051887,82.82195085068074,45.37
52.87026212331508,83.45717902556277,8.975299149173981,117.97659792824557,40.14435492600038,DC Fast,Yes,Monthly,13.718979905749412,81.1581889978987,47.6
151.31718036491068,93.54845135274957,7.166336252039621,48.60861312200993,76.48478932199835,Level 2,Yes,Quarterly,14.610533305271883,78.15199346654349,11.03
330.2655720586596,18.573307200518563,7.783526680078297,70.50904924078546,91.51763371865978,Level 2,Yes,Monthly,18.34571956870947,82.20932548341911,4.41
146.9045609241428,37.25089315534659,6.8703175869978,132.54454082388318,41.34971370633718,Level 2,Yes,Quarterly,16.59479678286786,82.82365795151159,46.45
223.48408168242995,92.8630562115394,8.698723089825654,114.17490423501096,42.358582687907884,Level 2,Yes,Quarterly,10.592484523997275,84.3389897130397,46.06
139.158039286978,6.180846068922263,6.924801735920169,72.4954306821749,70.26271063236521,Level 1,Yes,Monthly,19.57604371116171,78.67774672154263,13.34
95.9753208220345,9.236052811137851,9.950769590187212,47.916785313086464,94.27720011052766,DC Fast,No,Monthly,11.477841334783177,81.86016735979955,1.92
344.39217678593985,16.279098920622936,9.232387261407517,66.27589080819075,26.70609402393602,Level 2,No,Weekly,17.45567951735351,81.02616276934691,35.15
143.26690221026504,59.521283412687474,7.865834923543982,56.933539399566286,44.014420653793685,Level 1,Yes,Quarterly,16.36136530428131,80.25206069457089,24.6
312.9347212876971,15.047227100599747,8.52497376297774,42.89160743270101,79.59732435523011,Level 1,No,Weekly,11.875280479465609,83.90416474155037,6.91
80.48411206188017,96.80763814507335,9.68969635675743,116.63327876353537,60.96935693740385,Level 1,No,Weekly,11.707320761130497,75.031673141384,29.42
74.58664640877916,44.671452725852035,8.439347481385392,52.7690852905223,11.058634396395473,Level 1,Yes,Monthly,18.703275937046918,77.82111606103598,34.94
10.896929009578976,50.15179603501664,7.110744702392843,79.04177112180929,62.77327355622657,Level 1,Yes,Weekly,14.196949234995971,80.3827723954483,19.44
228.08338888155976,24.66586158054065,7.825461744534057,70.16172808869418,18.674628459732688,Level 2,Yes,Weekly,16.545765141741384,76.78293261636553,41.76
128.9842203033164,47.09602524347335,9.45100702760411,147.670059222632,51.02159340784041,Level 2,Yes,Weekly,15.040710038566733,84.07866533732758,43.8
302.52538744387294,66.19136326370115,8.754745555963662,70.84199173926868,52.910326766043845,DC Fast,Yes,Monthly,17.273535170759594,81.47595117613015,28.34
165.62346734204502,75.11771369540428,8.777535345168301,30.397722763578123,87.62033622249848,Level 2,No,Weekly,14.792423750393304,79.7788299463199,4.32
338.8676997701526,75.3868082709913,9.533875199909712,31.677347834370924,46.249427401243814,Level 1,No,Weekly,12.873799152555684,83.14701759066655,20.16
64.9339304960924,57.789111269408835,9.628905701118766,96.79798377589843,27.94424222358942,DC Fast,Yes,Monthly,13.633833709964964,79.50886191465104,47.58
304.0181087844638,90.43597749938573,9.719274001228026,97.91726172597453,23.096634821603157,Level 1,Yes,Monthly,18.590776944503425,80.5865301193001,55.84
271.8088984771096,81.74078473061094,6.831972176386047,74.43866876274515,87.42518766843361,Level 1,No,Monthly,14.68034692922727,75.02750995553922,7.09
269.8226456254182,75.70481146986255,8.404441006870853,76.13968000056386,17.10108544182284,Level 2,No,Quarterly,12.134493322446094,78.65700530195073,47.51
295.67412984091067,5.560552168046062,9.091783324264116,27.01123576931326,42.58685608831437,Level 1,No,Monthly,19.34605388077253,76.38790472350969,13.49
266.3583968300496,0.6877962219649314,9.149243957944549,87.15104635060409,18.717311492694698,Level 2,Yes,Quarterly,17.96600456498377,81.89688680662292,44.72
219.17711257099538,21.244727719547296,8.623506706895014,85.61613179944572,77.33040401143754,Level 1,Yes,Monthly,10.55666146056199,79.79026958975734,12.49
45.93570718883565,66.35235939134523,7.08375567314286,39.441411412402786,47.4372639974619,DC Fast,No,Monthly,19.98942961980518,78.01757557250231,19.07
11.38416282193817,41.119748888254584,9.290971938795824,33.499120194420584,35.1143690556812,Level 1,Yes,Monthly,16.949266964401023,79.67832339371742,18.23
322.2967467354904,40.24062592993117,9.020389667302311,36.06442377793377,36.10996406264668,Level 2,No,Quarterly,11.60266599040587,77.09629887951345,21.92
215.8276100822583,88.45868882296138,6.801475200421627,33.13367204386361,85.22142067229794,Level 1,Yes,Weekly,12.371676812985964,84.2508663248614,5.94
278.7880518416617,89.55628481318388,8.123334386360316,99.26206541977878,55.37739542944381,Level 2,Yes,Monthly,16.92445481241547,75.53972632550914,33.27
168.53282302939252,90.91752640535857,7.108920898326312,45.542744812379425,71.78678511312636,Level 2,No,Quarterly,17.79761055279122,83.6541703529612,11.97
41.057866136838065,31.38780765150273,7.681169659995401,52.68591978437025,89.70385162506845,DC Fast,No,Monthly,12.390359431498062,80.11358788733351,3.87
43.81502727089266,69.10558127392618,6.563283822719899,42.564378739687164,90.17416760406421,Level 2,Yes,Weekly,12.569688538992708,81.18946496138817,3.94
239.94785053014,27.163318127436963,7.901154539437654,144.5185895783054,32.850905433786316,DC Fast,No,Quarterly,13.071206948720608,78.02605620908705,56.85
150.60706321481194,19.060983307444978,8.424569224046737,131.1002702097386,95.24512631463853,DC Fast,Yes,Monthly,15.980183648366367,84.66697616794322,3.76
70.18365434511786,18.463245734736923,8.668539074894804,49.964328855697715,2.4875882014605444,Level 1,No,Monthly,11.71816178301277,77.8185095851949,30.4
172.0580913595029,34.2107620863594,8.822216207950486,62.58361820987638,37.68355610161657,DC Fast,No,Monthly,11.042431988847776,80.88877997140304,28.52
22.47312797629693,42.99576197798217,9.42701959585861,47.28606949964963,89.57988575088416,Level 2,Yes,Weekly,16.788640890855135,84.93416705107128,3.98
203.68999067003958,83.09491710550684,7.254120175465055,83.9438747299071,27.463687981698293,Level 2,Yes,Quarterly,17.7909793979317,83.81094396383446,46.12
94.14769155228419,11.98910934727121,6.921686378534638,22.549369221652967,27.308145032131836,DC Fast,Yes,Monthly,15.009294044165054,80.36329825286106,17.92
279.14568522301585,73.49258473948942,9.48038010164274,107.27784115658345,30.26222850818887,Level 1,No,Monthly,13.638327102683853,84.90374522967213,49.63
108.62668562325082,53.14549141893053,7.048144852124275,88.01055947629341,61.23133848469222,DC Fast,No,Quarterly,14.320427135264763,82.01369861732614,22.55
159.32705217863042,28.794534267599246,9.911660284676683,136.82306067914342,43.83327756143538,DC Fast,Yes,Weekly,13.884078338719519,77.0870041614181,47.38
4.067188967835222,49.281958453282456,9.44888380289523,41.371048962693834,72.67348363533426,Level 2,No,Weekly,19.599849082376753,79.05596210435806,8.98
25.356410728095607,29.994206977702266,8.253068120613596,124.53420198794711,89.49106425646659,Level 1,Yes,Weekly,17.680899052191403,78.34493334011552,7.52
137.37274474233968,59.608195523830595,9.934974987227088,122.95493188067304,67.41993749428606,Level 1,Yes,Weekly,12.080872148501102,78.44013708271189,25.25
167.97859215099322,43.38439228552442,6.840818551878015,36.5335545981953,20.44667201975755,Level 1,Yes,Weekly,13.8418915205398,82.60456439359866,27.41
210.0071918417563,16.440552907887874,7.560730164112856,71.81269913873658,93.26819023605022,Level 1,Yes,Monthly,15.440122913631098,80.84262927272793,3.2
102.08190254825612,11.658307455569672,8.73378545264214,42.1198433487872,26.44928733474785,Level 2,Yes,Monthly,16.129858620636885,75.38092711589529,23.67
243.2436601442899,54.66956820721302,7.725024039656126,53.113665059481356,14.989429532815812,Level 1,No,Monthly,14.68183896028767,83.77448483650976,35.46
301.0428390162216,90.24130332861034,9.749303931932772,54.22200272797077,8.996727886096089,Level 1,No,Quarterly,18.10126635011959,77.96796140480164,43.26
272.94784611267244,34.395768655768556,6.729691308622361,92.31073122335046,56.33837406661656,Level 1,Yes,Weekly,17.676060194582316,84.97074876913143,27.23
13.866588871925,73.30001072226231,8.422941412213376,73.48342112886051,11.376246248065181,Level 2,No,Quarterly,15.051579186281668,84.54190730334786,44.18
168.17743154024012,65.8661354939767,8.568031935882901,143.2052645208197,13.877588411263076,Level 2,Yes,Weekly,18.544293867817302,84.40530716681965,78.2
36.7255624463612,93.1554914309481,8.784548433220284,36.42811845311067,30.003048059549663,Level 1,No,Weekly,17.510895304423858,83.11127604063974,24.76
84.71575555188461,82.09810172991409,7.394831781661351,146.57997753052584,28.16530096844638,Level 2,No,Quarterly,17.785818487206434,77.20613331683542,63.06
345.33190764350127,56.660525890546296,7.775982496319526,49.98302322785432,60.42395103321423,DC Fast,Yes,Monthly,19.564007794334167,80.32632744028783,19.72
49.87344001552963,65.70304982341074,9.45288185382742,120.47361172964091,81.67452794726815,Level 1,No,Quarterly,12.664669412092026,77.24302626824975,12.86
174.61085370797463,89.83864665840349,7.18229969139556,64.06609040246678,76.13496562028924,Level 2,Yes,Monthly,12.676481623668492,77.59675455588949,13.2
216.3545070113417,39.95187845869348,9.394037465106766,38.6005814042508,26.248445471647674,Level 1,No,Weekly,18.8895225569064,81.10951769436278,24.39
245.86273969043637,32.679470585777736,8.469293980159598,131.5255940820112,24.53104979859799,Level 1,Yes,Monthly,17.722263733856796,75.40833545353064,59.87
195.87703922041993,1.081108363519634,9.167656289179288,60.15191690074022,96.57915301069676,Level 2,Yes,Weekly,19.265455414356275,84.69458566820708,1.45
3.4197965967142805,82.65510741914642,8.99762578192215,105.65120254948948,0.8236241591960125,DC Fast,Yes,Weekly,10.63130160324453,84.18673172577965,72.76
114.26145788539716,80.0980700403365,7.2262902338470765,93.63767906126145,87.97205330602158,Level 1,Yes,Monthly,16.277570772615967,78.8076757215772,7.79
181.199075184649,10.445451810015138,8.490844577518555,81.32832022081365,19.972851912240497,DC Fast,Yes,Weekly,11.446283381234474,80.15422448006913,44.53
